Training configuration: Namespace(seed=47, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='NCI1', epochs=100000, patience=50, pooling_layer_type='GCNConv', ablation=1, device='cuda:0', num_classes=2, num_features=38)
Epoch 81: Validation loss: 0.5196841209764318	accuracy: 0.7420924574209246
Epoch 82: Validation loss: 0.5597196982724824	accuracy: 0.7153284671532847
Epoch 83: Validation loss: 0.5766016642252604	accuracy: 0.7055961070559611
Epoch 84: Validation loss: 0.5409828705799261	accuracy: 0.7396593673965937
Epoch 85: Validation loss: 0.5416577842693839	accuracy: 0.7396593673965937
Epoch 86: Validation loss: 0.5334782658412218	accuracy: 0.7201946472019465
Epoch 87: Validation loss: 0.5279429150323798	accuracy: 0.7445255474452555
Epoch 88: Validation loss: 0.5202184268737942	accuracy: 0.754257907542579
Epoch 89: Validation loss: 0.5220862409494219	accuracy: 0.7299270072992701
Epoch 90: Validation loss: 0.5261525875750539	accuracy: 0.7566909975669099
Epoch 91: Validation loss: 0.518911665663522	accuracy: 0.7615571776155717
Epoch 92: Validation loss: 0.5110865613839922	accuracy: 0.754257907542579
Epoch 93: Validation loss: 0.524394511016326	accuracy: 0.7518248175182481
Epoch 94: Validation loss: 0.5166908087811621	accuracy: 0.7493917274939172
Epoch 95: Validation loss: 0.5172277111786705	accuracy: 0.7615571776155717
Epoch 96: Validation loss: 0.5262814125005346	accuracy: 0.7396593673965937
Epoch 97: Validation loss: 0.5174907094950804	accuracy: 0.7518248175182481
Epoch 98: Validation loss: 0.5087783539672257	accuracy: 0.7591240875912408
Epoch 99: Validation loss: 0.5331937576442449	accuracy: 0.7445255474452555
Epoch 100: Validation loss: 0.5241113996853793	accuracy: 0.7396593673965937
Epoch 101: Validation loss: 0.5290090161808506	accuracy: 0.7420924574209246
Epoch 102: Validation loss: 0.5353710982051209	accuracy: 0.7347931873479319
Epoch 103: Validation loss: 0.5237304149172892	accuracy: 0.7591240875912408
Epoch 104: Validation loss: 0.5243866472638726	accuracy: 0.7566909975669099
Epoch 105: Validation loss: 0.525899239700206	accuracy: 0.7274939172749392
Epoch 106: Validation loss: 0.5293111870758724	accuracy: 0.7445255474452555
Epoch 107: Validation loss: 0.5298969472991869	accuracy: 0.7445255474452555
Epoch 108: Validation loss: 0.5314756843585458	accuracy: 0.7469586374695864
Epoch 109: Validation loss: 0.5418703979529313	accuracy: 0.7493917274939172
Epoch 110: Validation loss: 0.5315180845794306	accuracy: 0.754257907542579
Epoch 111: Validation loss: 0.5242449999435684	accuracy: 0.7493917274939172
Epoch 112: Validation loss: 0.5221875972701395	accuracy: 0.7445255474452555
Epoch 113: Validation loss: 0.5253464589733857	accuracy: 0.7396593673965937
Epoch 114: Validation loss: 0.5358100065059616	accuracy: 0.732360097323601
Epoch 115: Validation loss: 0.5280414845821632	accuracy: 0.7518248175182481
Epoch 116: Validation loss: 0.5458557008246726	accuracy: 0.7396593673965937
Epoch 117: Validation loss: 0.5625674788389182	accuracy: 0.7153284671532847
Epoch 118: Validation loss: 0.5354347112985133	accuracy: 0.7372262773722628
Epoch 119: Validation loss: 0.5477751803804198	accuracy: 0.7445255474452555
Epoch 120: Validation loss: 0.5103488351306776	accuracy: 0.7445255474452555
Epoch 121: Validation loss: 0.5221606600313581	accuracy: 0.7396593673965937
Epoch 122: Validation loss: 0.5138939488543212	accuracy: 0.7445255474452555
Epoch 123: Validation loss: 0.5311919140409669	accuracy: 0.7396593673965937
Epoch 124: Validation loss: 0.5231106843971568	accuracy: 0.7420924574209246
Epoch 125: Validation loss: 0.5273851362168064	accuracy: 0.7518248175182481
Epoch 126: Validation loss: 0.5471378057252462	accuracy: 0.7372262773722628
Epoch 127: Validation loss: 0.5263120507381839	accuracy: 0.7493917274939172
Epoch 128: Validation loss: 0.5175083466689953	accuracy: 0.7518248175182481
Epoch 129: Validation loss: 0.5197298022082252	accuracy: 0.7445255474452555
Epoch 130: Validation loss: 0.5158059359176895	accuracy: 0.7688564476885644
Epoch 131: Validation loss: 0.5305052105237678	accuracy: 0.7469586374695864
Epoch 132: Validation loss: 0.5401451106199093	accuracy: 0.7469586374695864
Epoch 133: Validation loss: 0.5267833120341429	accuracy: 0.7591240875912408
Epoch 134: Validation loss: 0.5206550101584182	accuracy: 0.754257907542579
Epoch 135: Validation loss: 0.5145696166658054	accuracy: 0.7591240875912408
Epoch 136: Validation loss: 0.5088963636226608	accuracy: 0.7493917274939172
Epoch 137: Validation loss: 0.5336818091770739	accuracy: 0.7493917274939172
Epoch 138: Validation loss: 0.5126087184079953	accuracy: 0.7493917274939172
Epoch 139: Validation loss: 0.513275176649256	accuracy: 0.754257907542579
Epoch 140: Validation loss: 0.5166040963500086	accuracy: 0.7445255474452555
Epoch 141: Validation loss: 0.49898408161172614	accuracy: 0.7469586374695864
Epoch 142: Validation loss: 0.5092993432297904	accuracy: 0.7469586374695864
Epoch 143: Validation loss: 0.5111648531725806	accuracy: 0.7639902676399026
Epoch 144: Validation loss: 0.511704505215016	accuracy: 0.7420924574209246
Epoch 145: Validation loss: 0.5150730685306002	accuracy: 0.7420924574209246
Epoch 146: Validation loss: 0.5265097096018547	accuracy: 0.7469586374695864
Epoch 147: Validation loss: 0.5126635720840046	accuracy: 0.7396593673965937
Epoch 148: Validation loss: 0.5125389702418714	accuracy: 0.7445255474452555
Epoch 149: Validation loss: 0.509211869715484	accuracy: 0.7518248175182481
Epoch 150: Validation loss: 0.5023535359514891	accuracy: 0.732360097323601
Epoch 151: Validation loss: 0.5175477489647784	accuracy: 0.7469586374695864
Epoch 152: Validation loss: 0.5531333032315665	accuracy: 0.7420924574209246
Epoch 153: Validation loss: 0.508087601394839	accuracy: 0.754257907542579
Epoch 154: Validation loss: 0.5092818452784035	accuracy: 0.7688564476885644
Epoch 155: Validation loss: 0.5175057223243434	accuracy: 0.7566909975669099
Epoch 156: Validation loss: 0.5206229866566159	accuracy: 0.7591240875912408
Epoch 157: Validation loss: 0.5198466145499199	accuracy: 0.7615571776155717
Epoch 158: Validation loss: 0.5085586028087458	accuracy: 0.7615571776155717
Epoch 159: Validation loss: 0.5210774182693222	accuracy: 0.7469586374695864
Epoch 160: Validation loss: 0.5253043975273188	accuracy: 0.7396593673965937
Epoch 161: Validation loss: 0.5226242548067784	accuracy: 0.7518248175182481
Epoch 162: Validation loss: 0.5131178250277999	accuracy: 0.7566909975669099
Epoch 163: Validation loss: 0.519534563496165	accuracy: 0.7518248175182481
Epoch 164: Validation loss: 0.5183014394012971	accuracy: 0.7591240875912408
Epoch 165: Validation loss: 0.5238718812483071	accuracy: 0.7493917274939172
Epoch 166: Validation loss: 0.4974398949430517	accuracy: 0.7761557177615572
Epoch 167: Validation loss: 0.51855847435276	accuracy: 0.7639902676399026
Epoch 168: Validation loss: 0.5097533502137864	accuracy: 0.7688564476885644
Epoch 169: Validation loss: 0.5076935366702486	accuracy: 0.7566909975669099
Epoch 170: Validation loss: 0.5231118237015104	accuracy: 0.754257907542579
Epoch 171: Validation loss: 0.5038374276636871	accuracy: 0.7615571776155717
Epoch 172: Validation loss: 0.5028138125899935	accuracy: 0.7591240875912408
Epoch 173: Validation loss: 0.5043400604359425	accuracy: 0.7518248175182481
Epoch 174: Validation loss: 0.5213576221698102	accuracy: 0.7493917274939172
Epoch 175: Validation loss: 0.5131802245648238	accuracy: 0.7566909975669099
Epoch 176: Validation loss: 0.4995890545438966	accuracy: 0.7712895377128953
Epoch 177: Validation loss: 0.5308797864148217	accuracy: 0.7299270072992701
Epoch 178: Validation loss: 0.5201407337420758	accuracy: 0.7591240875912408
Epoch 179: Validation loss: 0.5071729534733904	accuracy: 0.7615571776155717
Epoch 180: Validation loss: 0.48946043464679206	accuracy: 0.7615571776155717
Epoch 181: Validation loss: 0.4997779539901845	accuracy: 0.7591240875912408
Epoch 182: Validation loss: 0.499043940337615	accuracy: 0.7518248175182481
Epoch 183: Validation loss: 0.4939939123000542	accuracy: 0.7664233576642335
Epoch 184: Validation loss: 0.5055934135641205	accuracy: 0.7664233576642335
Epoch 185: Validation loss: 0.5156264409531642	accuracy: 0.7518248175182481
Epoch 186: Validation loss: 0.49314279857923227	accuracy: 0.7566909975669099
Epoch 187: Validation loss: 0.5371744592114377	accuracy: 0.7445255474452555
Epoch 188: Validation loss: 0.5171166719311345	accuracy: 0.7493917274939172
Epoch 189: Validation loss: 0.5220808739209697	accuracy: 0.7396593673965937
Epoch 190: Validation loss: 0.5065892328601104	accuracy: 0.7493917274939172
Epoch 191: Validation loss: 0.514370396189446	accuracy: 0.7688564476885644
Epoch 192: Validation loss: 0.513200648509673	accuracy: 0.7420924574209246
Epoch 193: Validation loss: 0.5039192162581024	accuracy: 0.754257907542579
Epoch 194: Validation loss: 0.512124411961168	accuracy: 0.7518248175182481
Epoch 195: Validation loss: 0.4998521688790797	accuracy: 0.7688564476885644
Epoch 196: Validation loss: 0.48572377160807884	accuracy: 0.7712895377128953
Epoch 197: Validation loss: 0.4786689670126514	accuracy: 0.7712895377128953
Epoch 198: Validation loss: 0.5061627524902641	accuracy: 0.7664233576642335
Epoch 199: Validation loss: 0.4982213254682629	accuracy: 0.7737226277372263
Epoch 200: Validation loss: 0.5008992336672298	accuracy: 0.754257907542579
Epoch 201: Validation loss: 0.49105989497943514	accuracy: 0.7834549878345499
Epoch 202: Validation loss: 0.5089721865317537	accuracy: 0.7688564476885644
Epoch 203: Validation loss: 0.4992000273544423	accuracy: 0.7518248175182481
Epoch 204: Validation loss: 0.4991615276847153	accuracy: 0.7664233576642335
Epoch 205: Validation loss: 0.5072667453700899	accuracy: 0.7615571776155717
Epoch 206: Validation loss: 0.5007114317585372	accuracy: 0.7712895377128953
Epoch 207: Validation loss: 0.48382259517400517	accuracy: 0.7883211678832117
Epoch 208: Validation loss: 0.5352574508555614	accuracy: 0.7396593673965937
Epoch 209: Validation loss: 0.48700090858478035	accuracy: 0.7639902676399026
Epoch 210: Validation loss: 0.5305473810274816	accuracy: 0.7469586374695864
Epoch 211: Validation loss: 0.4958567955778173	accuracy: 0.7664233576642335
Epoch 212: Validation loss: 0.487200040886872	accuracy: 0.7761557177615572
Epoch 213: Validation loss: 0.4850933580793023	accuracy: 0.7712895377128953
Epoch 214: Validation loss: 0.48761471750672425	accuracy: 0.7737226277372263
Epoch 215: Validation loss: 0.4985807423463993	accuracy: 0.7931873479318735
Epoch 216: Validation loss: 0.5484709797694445	accuracy: 0.7177615571776156
Epoch 217: Validation loss: 0.4960954624370937	accuracy: 0.7639902676399026
Epoch 218: Validation loss: 0.47424512477976855	accuracy: 0.7931873479318735
Epoch 219: Validation loss: 0.4827763332357662	accuracy: 0.781021897810219
Epoch 220: Validation loss: 0.4816465122566316	accuracy: 0.7712895377128953
Epoch 221: Validation loss: 0.5276309312695134	accuracy: 0.7518248175182481
Epoch 222: Validation loss: 0.5184679100983334	accuracy: 0.7639902676399026
Epoch 223: Validation loss: 0.5082885366286675	accuracy: 0.754257907542579
Epoch 224: Validation loss: 0.4830122086833573	accuracy: 0.7688564476885644
Epoch 225: Validation loss: 0.4993275157436547	accuracy: 0.7737226277372263
Epoch 226: Validation loss: 0.5107562257715675	accuracy: 0.754257907542579
Epoch 227: Validation loss: 0.5033398231450659	accuracy: 0.754257907542579
Epoch 228: Validation loss: 0.5083471377110539	accuracy: 0.7664233576642335
Epoch 229: Validation loss: 0.4934424913132568	accuracy: 0.7493917274939172
Epoch 230: Validation loss: 0.5045409399807598	accuracy: 0.7566909975669099
Epoch 231: Validation loss: 0.5042282160181198	accuracy: 0.7615571776155717
Epoch 232: Validation loss: 0.49881472436761043	accuracy: 0.7664233576642335
Epoch 233: Validation loss: 0.5124859960699893	accuracy: 0.7396593673965937
Epoch 234: Validation loss: 0.4845436309665949	accuracy: 0.7834549878345499
Epoch 235: Validation loss: 0.4958084946421231	accuracy: 0.7615571776155717
Epoch 236: Validation loss: 0.5463863846159329	accuracy: 0.7396593673965937
Epoch 237: Validation loss: 0.5174530057141381	accuracy: 0.7420924574209246
Epoch 238: Validation loss: 0.5076738111584146	accuracy: 0.754257907542579
Epoch 239: Validation loss: 0.4965583564591234	accuracy: 0.7591240875912408
Epoch 240: Validation loss: 0.4956735903329223	accuracy: 0.7566909975669099
Epoch 241: Validation loss: 0.4885049156318906	accuracy: 0.7712895377128953
Epoch 242: Validation loss: 0.4822379945258444	accuracy: 0.7834549878345499
Epoch 243: Validation loss: 0.517878462798404	accuracy: 0.7591240875912408
Epoch 244: Validation loss: 0.5031687070563472	accuracy: 0.7712895377128953
Epoch 245: Validation loss: 0.48758600053996065	accuracy: 0.7591240875912408
Epoch 246: Validation loss: 0.5070284683338917	accuracy: 0.7712895377128953
Epoch 247: Validation loss: 0.4873165399778788	accuracy: 0.7664233576642335
Epoch 248: Validation loss: 0.4944984129745595	accuracy: 0.7858880778588808
Epoch 249: Validation loss: 0.48965824433486826	accuracy: 0.7712895377128953
Epoch 250: Validation loss: 0.49295481800162877	accuracy: 0.7737226277372263
Epoch 251: Validation loss: 0.5033958834163174	accuracy: 0.7712895377128953
Epoch 252: Validation loss: 0.4997576785493651	accuracy: 0.7615571776155717
Epoch 253: Validation loss: 0.48849775031245246	accuracy: 0.7761557177615572
Epoch 254: Validation loss: 0.5143072216470166	accuracy: 0.7639902676399026
Epoch 255: Validation loss: 0.5112973999803083	accuracy: 0.7688564476885644
Epoch 256: Validation loss: 0.5066528923610121	accuracy: 0.7712895377128953
Epoch 257: Validation loss: 0.5204041288426903	accuracy: 0.7664233576642335
Epoch 258: Validation loss: 0.5174634566852356	accuracy: 0.7688564476885644
Epoch 259: Validation loss: 0.4873601607162587	accuracy: 0.7664233576642335
Epoch 260: Validation loss: 0.4877852279774464	accuracy: 0.7858880778588808
Epoch 261: Validation loss: 0.5025662192463005	accuracy: 0.7737226277372263
Epoch 262: Validation loss: 0.5292670976216486	accuracy: 0.7737226277372263
Epoch 263: Validation loss: 0.495116305757323	accuracy: 0.7858880778588808
Epoch 264: Validation loss: 0.48952208006178954	accuracy: 0.7615571776155717
Epoch 265: Validation loss: 0.500377675912676	accuracy: 0.7737226277372263
Epoch 266: Validation loss: 0.5419085774108441	accuracy: 0.754257907542579
Epoch 267: Validation loss: 0.5227157379298895	accuracy: 0.7615571776155717
Epoch 268: Validation loss: 0.5109858222831485	accuracy: 0.7639902676399026
Epoch 269: Validation loss: 0.5169276216604414	accuracy: 0.7688564476885644
Test accuracy: 0.7566909975669099
